#PATH-POINTS-START Path
-26.174,-26.221,107
-24.609,-24.975,107
-23.046,-23.727,107
-21.485,-22.477,107
-19.926,-21.224,107
-18.371,-19.966,107
-16.82,-18.704,107
-15.275,-17.434,107
-13.736,-16.157,107
-12.205,-14.87,107
-10.682,-13.574,107
-9.171,-12.264,107
-7.671,-10.94,107
-6.187,-9.599,107
-4.722,-8.238,107
-3.278,-6.854,107
-1.86,-5.444,107
-0.475,-4.002,107
0.869,-2.52,107
2.16,-0.993,107,0
3.429,0.553,107
4.709,2.09,107
5.998,3.619,107
7.298,5.138,107
8.61,6.649,107
9.932,8.149,107
11.266,9.639,107
12.612,11.119,107
13.969,12.588,107
15.339,14.045,107
16.72,15.491,107
18.114,16.926,107
19.519,18.349,107
20.936,19.76,107
22.365,21.16,107
23.805,22.548,107
25.255,23.925,107
26.716,25.291,107
28.187,26.646,107
29.666,27.992,107
31.155,29.327,107
32.652,30.654,107
34.156,31.972,107
35.667,33.282,107
37.185,34.584,107
38.709,35.879,107
40.239,37.168,107
41.773,38.451,107
43.311,39.729,107
44.854,41.002,107
46.4,42.27,107
47.95,43.535,107
49.502,44.796,107
51.057,46.054,107
52.614,47.309,107
54.173,48.562,107
55.733,49.813,107
57.295,51.063,107
58.858,52.311,107
60.422,53.558,107
61.986,54.803,107
63.551,56.048,107
65.117,57.293,107
66.683,58.537,107
68.249,59.781,107
69.649,61.154,107,0
70.399,63.008,107
71.031,64.905,107
71.566,66.832,107
72.019,68.78,107
72.405,70.742,107
72.731,72.715,107
73.007,74.696,107
73.238,76.683,107
73.43,78.673,107
73.587,80.667,107
73.713,82.663,107
73.812,84.661,107
73.887,86.659,107
73.938,88.658,107
73.969,90.658,107
73.981,92.658,107
73.977,94.658,107
73.957,96.658,107
73.922,98.658,107
73.876,100.657,107
73.816,102.656,107
73.746,104.655,107
73.666,106.653,107
73.576,108.651,107
73.479,110.649,107
73.373,112.646,107
73.261,114.643,107
73.143,116.64,107
73.019,118.636,107
72.89,120.632,107
72.758,122.627,107
72.621,124.623,107
72.482,126.618,107
72.341,128.613,107
72.198,130.608,107
72.055,132.603,107
71.912,134.597,107
71.769,136.592,107
71.629,138.587,107
71.492,140.583,107
71.358,142.578,107
71.23,144.574,107
71.11,146.57,107
70.998,148.567,107
70.897,150.565,107
70.81,152.563,107
70.742,154.562,107
70.695,156.561,107
70.678,158.561,107
70.7,160.561,107
70.775,162.559,107
70.852,163.721,107,0
70.852,163.721,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.8.0","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"wdzuPEujQW","x":-113.38927820602663,"y":-145.65692261487638,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"DKm6rE5nsA","x":-138.78596456101712,"y":-69.0051056161778,"lock":false,"visible":true,"__type":"control"},{"uid":"u2AOkdQJrO","x":-163.25913504855345,"y":35.813945339873854,"lock":false,"visible":true,"__type":"control"},{"uid":"9tGXdzEtCB","x":-89.37786565221745,"y":52.89898888777656,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"92hrbMy7tE"},{"controls":[{"uid":"9tGXdzEtCB","x":-89.37786565221745,"y":52.89898888777656,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"eqNSkWruHs","x":-9.493743117429174,"y":18.72890179197117,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"KzF9evJaXb"},{"controls":[{"uid":"eqNSkWruHs","x":-9.493743117429174,"y":18.72890179197117,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wuFg21ZxMt","x":6.66778456301933,"y":-4.35899489438383,"lock":false,"visible":true,"__type":"control"},{"uid":"7crgmMv20X","x":134.57473220542593,"y":-103.17519271198319,"lock":false,"visible":true,"__type":"control"},{"uid":"VQR92YsPhh","x":129.03363700070076,"y":-126.72484733206528,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"tgsA27yV0l"},{"controls":[{"uid":"VQR92YsPhh","x":129.03363700070076,"y":-126.72484733206528,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZvNTQt4lm2","x":123.4925417959756,"y":-150.27450195214738,"lock":false,"visible":true,"__type":"control"},{"uid":"tyg8wy3hTJ","x":55.61412553809191,"y":-127.64836319951948,"lock":false,"visible":true,"__type":"control"},{"uid":"arBsc5hzru","x":16.364701171288417,"y":-128.57187906697368,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5v7PAfgTsD"},{"controls":[{"uid":"arBsc5hzru","x":16.364701171288417,"y":-128.57187906697368,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"zyjL0IP2sh","x":-22.88472319551508,"y":-129.49539493442788,"lock":false,"visible":true,"__type":"control"},{"uid":"wKTufdS2eG","x":-33.73603463810191,"y":-97.86497647412153,"lock":false,"visible":true,"__type":"control"},{"uid":"xhotBFIhQj","x":-62.13414756231855,"y":-81.47256982680949,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Qg9EJs7O6H"},{"controls":[{"uid":"xhotBFIhQj","x":-62.13414756231855,"y":-81.47256982680949,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"gyBSEl22II","x":-90.5322604865352,"y":-65.08016317949745,"lock":false,"visible":true,"__type":"control"},{"uid":"r2P9kPofJf","x":-17.343627990789884,"y":-24.907222945239777,"lock":false,"visible":true,"__type":"control"},{"uid":"r6XbRQ0kjA","x":2.0502052257483223,"y":-1.1266893582941226,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"k6LMPDMG8S"},{"controls":[{"uid":"r6XbRQ0kjA","x":2.0502052257483223,"y":-1.1266893582941226,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"UYEAgWE6DX","x":21.444038442286526,"y":22.653844228651533,"lock":false,"visible":true,"__type":"control"},{"uid":"aw62gCpbUl","x":36.91292922214436,"y":34.89042947241967,"lock":false,"visible":true,"__type":"control"},{"uid":"sI3Wz1ot1n","x":69.4668635499049,"y":60.748873761137254,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"aB49Rn7Rfo"},{"controls":[{"uid":"sI3Wz1ot1n","x":69.4668635499049,"y":60.748873761137254,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"sq2ny5HTRt","x":79.62553809190109,"y":82.45149664631094,"lock":false,"visible":true,"__type":"control"},{"uid":"4H7lBaYSYR","x":69.23598458304136,"y":143.6344228651517,"lock":false,"visible":true,"__type":"control"},{"uid":"VYfTgPP98S","x":70.8521373510862,"y":163.72089298228053,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"zqNhaRfEGB"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":107},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"fShyVT36xN","lock":false,"visible":true}]}
